Date;Heures;Type de réserve;Sens de l'ajustement;Quantité de la réserve (en MW);Prix des offres activées (en euros/MWh)
30/12/2016;02:00 - 02:30;Réserve primaire;A la baisse;0;49,7
30/12/2016;02:00 - 02:30;Réserve secondaire;A la hausse;37;49,7
30/12/2016;02:00 - 02:30;Réserve secondaire;A la baisse;0;49,7
30/12/2016;02:00 - 02:30;Réserve rapide;A la hausse;124;60,8
30/12/2016;02:00 - 02:30;Réserve rapide;A la baisse;90;44,5
30/12/2016;02:00 - 02:30;Réserve complémentaire;A la hausse;0;62,9
30/12/2016;02:00 - 02:30;Réserve complémentaire;A la baisse;0;50,9
30/12/2016;02:30 - 03:00;Réserve primaire;A la hausse;0;49,7
30/12/2016;02:30 - 03:00;Réserve primaire;A la baisse;3;49,7
30/12/2016;02:30 - 03:00;Réserve secondaire;A la hausse;0;49,7
30/12/2016;02:30 - 03:00;Réserve secondaire;A la baisse;110;49,7
30/12/2016;02:30 - 03:00;Réserve rapide;A la hausse;30;60,5
30/12/2016;02:30 - 03:00;Réserve rapide;A la baisse;0;56,6
30/12/2016;02:30 - 03:00;Réserve complémentaire;A la hausse;0;62,9
30/12/2016;02:30 - 03:00;Réserve complémentaire;A la baisse;0;50,9
30/12/2016;03:00 - 03:30;Réserve primaire;A la hausse;11;47,1
30/12/2016;03:00 - 03:30;Réserve primaire;A la baisse;0;47,1
30/12/2016;03:00 - 03:30;Réserve secondaire;A la hausse;0;47,1
30/12/2016;03:00 - 03:30;Réserve secondaire;A la baisse;47;47,1
30/12/2016;03:00 - 03:30;Réserve rapide;A la hausse;0;40
30/12/2016;03:00 - 03:30;Réserve rapide;A la baisse;83;46,7
30/12/2016;03:00 - 03:30;Réserve complémentaire;A la hausse;0;62,9
30/12/2016;03:00 - 03:30;Réserve complémentaire;A la baisse;0;50,9
30/12/2016;03:30 - 04:00;Réserve primaire;A la hausse;8;47,1
30/12/2016;03:30 - 04:00;Réserve primaire;A la baisse;0;47,1
30/12/2016;03:30 - 04:00;Réserve secondaire;A la hausse;0;47,1
30/12/2016;03:30 - 04:00;Réserve secondaire;A la baisse;24;47,1
30/12/2016;03:30 - 04:00;Réserve rapide;A la hausse;0;40
30/12/2016;03:30 - 04:00;Réserve rapide;A la baisse;80;46,7
30/12/2016;03:30 - 04:00;Réserve complémentaire;A la hausse;0;62,9
30/12/2016;03:30 - 04:00;Réserve complémentaire;A la baisse;0;50,9
30/12/2016;04:00 - 04:30;Réserve primaire;A la hausse;10;46,2
30/12/2016;04:00 - 04:30;Réserve primaire;A la baisse;0;46,2
30/12/2016;04:00 - 04:30;Réserve secondaire;A la hausse;229;46,2
30/12/2016;04:00 - 04:30;Réserve secondaire;A la baisse;0;46,2
30/12/2016;04:00 - 04:30;Réserve rapide;A la hausse;0;40
30/12/2016;04:00 - 04:30;Réserve rapide;A la baisse;0;56,6
30/12/2016;04:00 - 04:30;Réserve complémentaire;A la hausse;0;62,9
30/12/2016;04:00 - 04:30;Réserve complémentaire;A la baisse;0;50,9
30/12/2016;04:30 - 05:00;Réserve primaire;A la hausse;3;46,2
30/12/2016;04:30 - 05:00;Réserve primaire;A la baisse;0;46,2
30/12/2016;04:30 - 05:00;Réserve secondaire;A la hausse;27;46,2
30/12/2016;04:30 - 05:00;Réserve secondaire;A la baisse;0;46,2
30/12/2016;04:30 - 05:00;Réserve rapide;A la hausse;0;40
30/12/2016;04:30 - 05:00;Réserve rapide;A la baisse;80;44,2
30/12/2016;04:30 - 05:00;Réserve complémentaire;A la hausse;0;62,9
30/12/2016;04:30 - 05:00;Réserve complémentaire;A la baisse;0;50,9
30/12/2016;05:00 - 05:30;Réserve primaire;A la hausse;0;48,1
30/12/2016;05:00 - 05:30;Réserve primaire;A la baisse;9;48,1
30/12/2016;05:00 - 05:30;Réserve secondaire;A la hausse;0;48,1
30/12/2016;05:00 - 05:30;Réserve secondaire;A la baisse;233;48,1
30/12/2016;05:00 - 05:30;Réserve rapide;A la hausse;0;40
30/12/2016;05:00 - 05:30;Réserve rapide;A la baisse;0;56,6
30/12/2016;05:00 - 05:30;Réserve complémentaire;A la hausse;0;62,9
30/12/2016;05:00 - 05:30;Réserve complémentaire;A la baisse;0;50,9
30/12/2016;05:30 - 06:00;Réserve primaire;A la hausse;30;48,1
30/12/2016;05:30 - 06:00;Réserve primaire;A la baisse;0;48,1
30/12/2016;05:30 - 06:00;Réserve secondaire;A la hausse;0;48,1
30/12/2016;05:30 - 06:00;Réserve secondaire;A la baisse;11;48,1
30/12/2016;05:30 - 06:00;Réserve rapide;A la hausse;0;40
30/12/2016;05:30 - 06:00;Réserve rapide;A la baisse;213;44,2
30/12/2016;05:30 - 06:00;Réserve complémentaire;A la hausse;0;62,9
30/12/2016;05:30 - 06:00;Réserve complémentaire;A la baisse;0;50,9
30/12/2016;06:00 - 06:30;Réserve primaire;A la hausse;0;51,3
30/12/2016;06:00 - 06:30;Réserve primaire;A la baisse;16;51,3
30/12/2016;06:00 - 06:30;Réserve secondaire;A la hausse;0;51,3
30/12/2016;06:00 - 06:30;Réserve secondaire;A la baisse;230;51,3
30/12/2016;06:00 - 06:30;Réserve rapide;A la hausse;100;73,1
30/12/2016;06:00 - 06:30;Réserve rapide;A la baisse;94;60
30/12/2016;06:00 - 06:30;Réserve complémentaire;A la hausse;125;72,8
30/12/2016;06:00 - 06:30;Réserve complémentaire;A la baisse;103;44,5
30/12/2016;06:30 - 07:00;Réserve primaire;A la hausse;18;51,3
30/12/2016;06:30 - 07:00;Réserve primaire;A la baisse;0;51,3
30/12/2016;06:30 - 07:00;Réserve secondaire;A la hausse;49;51,3
30/12/2016;06:30 - 07:00;Réserve secondaire;A la baisse;0;51,3
30/12/2016;06:30 - 07:00;Réserve rapide;A la hausse;100;73,1
30/12/2016;06:30 - 07:00;Réserve rapide;A la baisse;94;60
30/12/2016;06:30 - 07:00;Réserve complémentaire;A la hausse;125;72,8
30/12/2016;06:30 - 07:00;Réserve complémentaire;A la baisse;103;44,5
30/12/2016;07:00 - 07:30;Réserve primaire;A la hausse;0;60
30/12/2016;07:00 - 07:30;Réserve primaire;A la baisse;15;60
30/12/2016;07:00 - 07:30;Réserve secondaire;A la hausse;0;60
30/12/2016;07:00 - 07:30;Réserve secondaire;A la baisse;222;60
30/12/2016;07:00 - 07:30;Réserve rapide;A la hausse;0;45
30/12/2016;07:00 - 07:30;Réserve rapide;A la baisse;141;58
30/12/2016;07:00 - 07:30;Réserve complémentaire;A la hausse;150;73,5
30/12/2016;07:00 - 07:30;Réserve complémentaire;A la baisse;103;44,5
30/12/2016;07:30 - 08:00;Réserve primaire;A la hausse;22;60
30/12/2016;07:30 - 08:00;Réserve primaire;A la baisse;0;60
30/12/2016;07:30 - 08:00;Réserve secondaire;A la hausse;0;60
30/12/2016;07:30 - 08:00;Réserve secondaire;A la baisse;79;60
30/12/2016;07:30 - 08:00;Réserve rapide;A la hausse;0;45
30/12/2016;07:30 - 08:00;Réserve rapide;A la baisse;443;55,1
30/12/2016;07:30 - 08:00;Réserve complémentaire;A la hausse;150;73,5
30/12/2016;07:30 - 08:00;Réserve complémentaire;A la baisse;17;44,5
30/12/2016;08:00 - 08:30;Réserve primaire;A la hausse;3;67,7
30/12/2016;08:00 - 08:30;Réserve primaire;A la baisse;0;67,7
30/12/2016;08:00 - 08:30;Réserve secondaire;A la hausse;1;67,7
30/12/2016;08:00 - 08:30;Réserve secondaire;A la baisse;0;67,7
30/12/2016;08:00 - 08:30;Réserve rapide;A la hausse;0;45
30/12/2016;08:00 - 08:30;Réserve rapide;A la baisse;684;53,6
30/12/2016;08:00 - 08:30;Réserve complémentaire;A la hausse;0;73,5
30/12/2016;08:00 - 08:30;Réserve complémentaire;A la baisse;0;39
30/12/2016;08:30 - 09:00;Réserve primaire;A la hausse;19;67,7
30/12/2016;08:30 - 09:00;Réserve primaire;A la baisse;0;67,7
30/12/2016;08:30 - 09:00;Réserve secondaire;A la hausse;104;67,7
30/12/2016;08:30 - 09:00;Réserve secondaire;A la baisse;0;67,7
30/12/2016;08:30 - 09:00;Réserve rapide;A la hausse;0;45
30/12/2016;08:30 - 09:00;Réserve rapide;A la baisse;580;56,4
30/12/2016;08:30 - 09:00;Réserve complémentaire;A la hausse;0;73,5
30/12/2016;08:30 - 09:00;Réserve complémentaire;A la baisse;0;48,2
30/12/2016;09:00 - 09:30;Réserve primaire;A la hausse;0;67,2
30/12/2016;09:00 - 09:30;Réserve primaire;A la baisse;9;67,2
30/12/2016;09:00 - 09:30;Réserve secondaire;A la hausse;373;67,2
30/12/2016;09:00 - 09:30;Réserve secondaire;A la baisse;0;67,2
30/12/2016;09:00 - 09:30;Réserve rapide;A la hausse;0;45
30/12/2016;09:00 - 09:30;Réserve rapide;A la baisse;200;60
30/12/2016;09:00 - 09:30;Réserve complémentaire;A la hausse;0;73,5
30/12/2016;09:00 - 09:30;Réserve complémentaire;A la baisse;0;60
30/12/2016;09:30 - 10:00;Réserve primaire;A la hausse;20;67,2
30/12/2016;09:30 - 10:00;Réserve primaire;A la baisse;0;67,2
30/12/2016;09:30 - 10:00;Réserve secondaire;A la hausse;476;67,2
30/12/2016;09:30 - 10:00;Réserve secondaire;A la baisse;0;67,2
30/12/2016;09:30 - 10:00;Réserve rapide;A la hausse;0;45
30/12/2016;09:30 - 10:00;Réserve rapide;A la baisse;0;60,3
30/12/2016;09:30 - 10:00;Réserve complémentaire;A la hausse;0;73,5
30/12/2016;09:30 - 10:00;Réserve complémentaire;A la baisse;6;60,3
30/12/2016;10:00 - 10:30;Réserve primaire;A la hausse;29;63,5
30/12/2016;10:00 - 10:30;Réserve primaire;A la baisse;0;63,5
30/12/2016;10:00 - 10:30;Réserve secondaire;A la hausse;356;63,5
30/12/2016;10:00 - 10:30;Réserve secondaire;A la baisse;0;63,5
30/12/2016;10:00 - 10:30;Réserve rapide;A la hausse;412;68,5
30/12/2016;10:00 - 10:30;Réserve rapide;A la baisse;0;63,5
30/12/2016;10:00 - 10:30;Réserve complémentaire;A la hausse;13;78
30/12/2016;10:00 - 10:30;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;10:30 - 11:00;Réserve primaire;A la hausse;0;63,5
30/12/2016;10:30 - 11:00;Réserve primaire;A la baisse;3;63,5
30/12/2016;10:30 - 11:00;Réserve secondaire;A la hausse;100;63,5
30/12/2016;10:30 - 11:00;Réserve secondaire;A la baisse;0;63,5
30/12/2016;10:30 - 11:00;Réserve rapide;A la hausse;731;72,6
30/12/2016;10:30 - 11:00;Réserve rapide;A la baisse;0;62
30/12/2016;10:30 - 11:00;Réserve complémentaire;A la hausse;69;85,3
30/12/2016;10:30 - 11:00;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;11:00 - 11:30;Réserve primaire;A la hausse;13;63,7
30/12/2016;11:00 - 11:30;Réserve primaire;A la baisse;0;63,7
30/12/2016;11:00 - 11:30;Réserve secondaire;A la hausse;241;63,7
30/12/2016;11:00 - 11:30;Réserve secondaire;A la baisse;0;63,7
30/12/2016;11:00 - 11:30;Réserve rapide;A la hausse;957;77,6
30/12/2016;11:00 - 11:30;Réserve rapide;A la baisse;0;60,7
30/12/2016;11:00 - 11:30;Réserve complémentaire;A la hausse;85;86,3
30/12/2016;11:00 - 11:30;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;11:30 - 12:00;Réserve primaire;A la hausse;4;63,7
30/12/2016;11:30 - 12:00;Réserve primaire;A la baisse;0;63,7
30/12/2016;11:30 - 12:00;Réserve secondaire;A la hausse;359;63,7
30/12/2016;11:30 - 12:00;Réserve secondaire;A la baisse;0;63,7
30/12/2016;11:30 - 12:00;Réserve rapide;A la hausse;1065;76,2
30/12/2016;11:30 - 12:00;Réserve rapide;A la baisse;0;60,7
30/12/2016;11:30 - 12:00;Réserve complémentaire;A la hausse;110;86,3
30/12/2016;11:30 - 12:00;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;12:00 - 12:30;Réserve primaire;A la hausse;4;62,4
30/12/2016;12:00 - 12:30;Réserve primaire;A la baisse;0;62,4
30/12/2016;12:00 - 12:30;Réserve secondaire;A la hausse;320;62,4
30/12/2016;12:00 - 12:30;Réserve secondaire;A la baisse;0;62,4
30/12/2016;12:00 - 12:30;Réserve rapide;A la hausse;250;79,3
30/12/2016;12:00 - 12:30;Réserve rapide;A la baisse;0;60,7
30/12/2016;12:00 - 12:30;Réserve complémentaire;A la hausse;1081;88,1
30/12/2016;12:00 - 12:30;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;12:30 - 13:00;Réserve primaire;A la hausse;0;62,4
30/12/2016;12:30 - 13:00;Réserve primaire;A la baisse;11;62,4
30/12/2016;12:30 - 13:00;Réserve secondaire;A la hausse;104;62,4
30/12/2016;12:30 - 13:00;Réserve secondaire;A la baisse;0;62,4
30/12/2016;12:30 - 13:00;Réserve rapide;A la hausse;250;79,3
30/12/2016;12:30 - 13:00;Réserve rapide;A la baisse;0;60,7
30/12/2016;12:30 - 13:00;Réserve complémentaire;A la hausse;1420;95,9
30/12/2016;12:30 - 13:00;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;13:00 - 13:30;Réserve primaire;A la hausse;18;56
30/12/2016;13:00 - 13:30;Réserve primaire;A la baisse;0;56
30/12/2016;13:00 - 13:30;Réserve secondaire;A la hausse;39;56
30/12/2016;13:00 - 13:30;Réserve secondaire;A la baisse;0;56
30/12/2016;13:00 - 13:30;Réserve rapide;A la hausse;0;45
30/12/2016;13:00 - 13:30;Réserve rapide;A la baisse;0;60,7
30/12/2016;13:00 - 13:30;Réserve complémentaire;A la hausse;1610;92,5
30/12/2016;13:00 - 13:30;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;13:30 - 14:00;Réserve primaire;A la hausse;12;56
30/12/2016;13:30 - 14:00;Réserve primaire;A la baisse;0;56
30/12/2016;13:30 - 14:00;Réserve secondaire;A la hausse;316;56
30/12/2016;13:30 - 14:00;Réserve secondaire;A la baisse;0;56
30/12/2016;13:30 - 14:00;Réserve rapide;A la hausse;0;45
30/12/2016;13:30 - 14:00;Réserve rapide;A la baisse;0;60,7
30/12/2016;13:30 - 14:00;Réserve complémentaire;A la hausse;1297;87,8
30/12/2016;13:30 - 14:00;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;14:00 - 14:30;Réserve primaire;A la hausse;5;51,5
30/12/2016;14:00 - 14:30;Réserve primaire;A la baisse;0;51,5
30/12/2016;14:00 - 14:30;Réserve secondaire;A la hausse;296;51,5
30/12/2016;14:00 - 14:30;Réserve secondaire;A la baisse;0;51,5
30/12/2016;14:00 - 14:30;Réserve rapide;A la hausse;325;77,6
30/12/2016;14:00 - 14:30;Réserve rapide;A la baisse;7;48,2
30/12/2016;14:00 - 14:30;Réserve complémentaire;A la hausse;1309;76,4
30/12/2016;14:00 - 14:30;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;14:30 - 15:00;Réserve primaire;A la hausse;14;51,5
30/12/2016;14:30 - 15:00;Réserve primaire;A la baisse;0;51,5
30/12/2016;14:30 - 15:00;Réserve secondaire;A la hausse;0;51,5
30/12/2016;14:30 - 15:00;Réserve secondaire;A la baisse;4;51,5
30/12/2016;14:30 - 15:00;Réserve rapide;A la hausse;839;77,5
30/12/2016;14:30 - 15:00;Réserve rapide;A la baisse;7;48,2
30/12/2016;14:30 - 15:00;Réserve complémentaire;A la hausse;620;78,4
30/12/2016;14:30 - 15:00;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;15:00 - 15:30;Réserve primaire;A la hausse;49;53
30/12/2016;15:00 - 15:30;Réserve primaire;A la baisse;0;53
30/12/2016;15:00 - 15:30;Réserve secondaire;A la hausse;0;53
30/12/2016;15:00 - 15:30;Réserve secondaire;A la baisse;5;53
30/12/2016;15:00 - 15:30;Réserve rapide;A la hausse;457;81,7
30/12/2016;15:00 - 15:30;Réserve rapide;A la baisse;0;56,6
30/12/2016;15:00 - 15:30;Réserve complémentaire;A la hausse;620;78,4
30/12/2016;15:00 - 15:30;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;15:30 - 16:00;Réserve primaire;A la hausse;63;53
30/12/2016;15:30 - 16:00;Réserve primaire;A la baisse;0;53
30/12/2016;15:30 - 16:00;Réserve secondaire;A la hausse;0;53
30/12/2016;15:30 - 16:00;Réserve secondaire;A la baisse;8;53
30/12/2016;15:30 - 16:00;Réserve rapide;A la hausse;330;81,3
30/12/2016;15:30 - 16:00;Réserve rapide;A la baisse;0;56,6
30/12/2016;15:30 - 16:00;Réserve complémentaire;A la hausse;620;78,4
30/12/2016;15:30 - 16:00;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;16:00 - 16:30;Réserve primaire;A la hausse;14;57,2
30/12/2016;16:00 - 16:30;Réserve primaire;A la baisse;0;57,2
30/12/2016;16:00 - 16:30;Réserve secondaire;A la hausse;0;57,2
30/12/2016;16:00 - 16:30;Réserve secondaire;A la baisse;58;57,2
30/12/2016;16:00 - 16:30;Réserve rapide;A la hausse;228;82,4
30/12/2016;16:00 - 16:30;Réserve rapide;A la baisse;190;51,9
30/12/2016;16:00 - 16:30;Réserve complémentaire;A la hausse;429;75,8
30/12/2016;16:00 - 16:30;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;16:30 - 17:00;Réserve primaire;A la hausse;46;57,2
30/12/2016;16:30 - 17:00;Réserve primaire;A la baisse;0;57,2
30/12/2016;16:30 - 17:00;Réserve secondaire;A la hausse;124;57,2
30/12/2016;16:30 - 17:00;Réserve secondaire;A la baisse;0;57,2
30/12/2016;16:30 - 17:00;Réserve rapide;A la hausse;36;79,2
30/12/2016;16:30 - 17:00;Réserve rapide;A la baisse;48;51,9
30/12/2016;16:30 - 17:00;Réserve complémentaire;A la hausse;350;72,1
30/12/2016;16:30 - 17:00;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;17:00 - 17:30;Réserve primaire;A la hausse;0;67,4
30/12/2016;17:00 - 17:30;Réserve primaire;A la baisse;3;67,4
30/12/2016;17:00 - 17:30;Réserve secondaire;A la hausse;8;67,4
30/12/2016;17:00 - 17:30;Réserve secondaire;A la baisse;0;67,4
30/12/2016;17:00 - 17:30;Réserve rapide;A la hausse;78;87,2
30/12/2016;17:00 - 17:30;Réserve rapide;A la baisse;122;60,5
30/12/2016;17:00 - 17:30;Réserve complémentaire;A la hausse;100;89
30/12/2016;17:00 - 17:30;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;17:30 - 18:00;Réserve primaire;A la hausse;7;67,4
30/12/2016;17:30 - 18:00;Réserve primaire;A la baisse;0;67,4
30/12/2016;17:30 - 18:00;Réserve secondaire;A la hausse;303;67,4
30/12/2016;17:30 - 18:00;Réserve secondaire;A la baisse;0;67,4
30/12/2016;17:30 - 18:00;Réserve rapide;A la hausse;82;86,9
30/12/2016;17:30 - 18:00;Réserve rapide;A la baisse;170;60,2
30/12/2016;17:30 - 18:00;Réserve complémentaire;A la hausse;116;89,5
30/12/2016;17:30 - 18:00;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;18:00 - 18:30;Réserve primaire;A la hausse;0;72,4
30/12/2016;18:00 - 18:30;Réserve primaire;A la baisse;17;72,4
30/12/2016;18:00 - 18:30;Réserve secondaire;A la hausse;0;72,4
30/12/2016;18:00 - 18:30;Réserve secondaire;A la baisse;121;72,4
30/12/2016;18:00 - 18:30;Réserve rapide;A la hausse;351;82,6
30/12/2016;18:00 - 18:30;Réserve rapide;A la baisse;2;48,2
30/12/2016;18:00 - 18:30;Réserve complémentaire;A la hausse;110;89,7
30/12/2016;18:00 - 18:30;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;18:30 - 19:00;Réserve primaire;A la hausse;5;72,4
30/12/2016;18:30 - 19:00;Réserve primaire;A la baisse;0;72,4
30/12/2016;18:30 - 19:00;Réserve secondaire;A la hausse;0;72,4
30/12/2016;18:30 - 19:00;Réserve secondaire;A la baisse;58;72,4
30/12/2016;18:30 - 19:00;Réserve rapide;A la hausse;128;80,2
30/12/2016;18:30 - 19:00;Réserve rapide;A la baisse;0;70,6
30/12/2016;18:30 - 19:00;Réserve complémentaire;A la hausse;16;71,7
30/12/2016;18:30 - 19:00;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;19:00 - 19:30;Réserve primaire;A la hausse;16;72
30/12/2016;19:00 - 19:30;Réserve primaire;A la baisse;0;72
30/12/2016;19:00 - 19:30;Réserve secondaire;A la hausse;201;72
30/12/2016;19:00 - 19:30;Réserve secondaire;A la baisse;0;72
30/12/2016;19:00 - 19:30;Réserve rapide;A la hausse;0;0
30/12/2016;19:00 - 19:30;Réserve rapide;A la baisse;0;70,6
30/12/2016;19:00 - 19:30;Réserve complémentaire;A la hausse;16;71,7
30/12/2016;19:00 - 19:30;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;19:30 - 20:00;Réserve primaire;A la hausse;0;72
30/12/2016;19:30 - 20:00;Réserve primaire;A la baisse;7;72
30/12/2016;19:30 - 20:00;Réserve secondaire;A la hausse;0;72
30/12/2016;19:30 - 20:00;Réserve secondaire;A la baisse;119;72
30/12/2016;19:30 - 20:00;Réserve rapide;A la hausse;54;83,5
30/12/2016;19:30 - 20:00;Réserve rapide;A la baisse;0;70,6
30/12/2016;19:30 - 20:00;Réserve complémentaire;A la hausse;32;89,2
30/12/2016;19:30 - 20:00;Réserve complémentaire;A la baisse;0;60,3
30/12/2016;20:00 - 20:30;Réserve primaire;A la hausse;4;70,6
30/12/2016;20:00 - 20:30;Réserve primaire;A la baisse;0;70,6
30/12/2016;20:00 - 20:30;Réserve secondaire;A la hausse;96;70,6
30/12/2016;20:00 - 20:30;Réserve secondaire;A la baisse;0;70,6
30/12/2016;20:00 - 20:30;Réserve rapide;A la hausse;37;84,7
30/12/2016;20:00 - 20:30;Réserve rapide;A la baisse;308;60,2
30/12/2016;20:00 - 20:30;Réserve complémentaire;A la hausse;26;92,6
30/12/2016;20:00 - 20:30;Réserve complémentaire;A la baisse;0;60,2
30/12/2016;20:30 - 21:00;Réserve primaire;A la hausse;0;70,6
30/12/2016;20:30 - 21:00;Réserve primaire;A la baisse;7;70,6
30/12/2016;20:30 - 21:00;Réserve secondaire;A la hausse;0;70,6
30/12/2016;20:30 - 21:00;Réserve secondaire;A la baisse;2;70,6
30/12/2016;20:30 - 21:00;Réserve rapide;A la hausse;0;45
30/12/2016;20:30 - 21:00;Réserve rapide;A la baisse;234;61,5
30/12/2016;20:30 - 21:00;Réserve complémentaire;A la hausse;0;92,6
30/12/2016;20:30 - 21:00;Réserve complémentaire;A la baisse;0;60,5
30/12/2016;21:00 - 21:30;Réserve primaire;A la hausse;27;69,6
30/12/2016;21:00 - 21:30;Réserve primaire;A la baisse;0;69,6
30/12/2016;21:00 - 21:30;Réserve secondaire;A la hausse;74;69,6
30/12/2016;21:00 - 21:30;Réserve secondaire;A la baisse;0;69,6
30/12/2016;21:00 - 21:30;Réserve rapide;A la hausse;14;84
30/12/2016;21:00 - 21:30;Réserve rapide;A la baisse;45;60,2
30/12/2016;21:00 - 21:30;Réserve complémentaire;A la hausse;0;92,6
30/12/2016;21:00 - 21:30;Réserve complémentaire;A la baisse;0;60,2
30/12/2016;21:30 - 22:00;Réserve primaire;A la hausse;0;69,6
30/12/2016;21:30 - 22:00;Réserve primaire;A la baisse;12;69,6
30/12/2016;21:30 - 22:00;Réserve secondaire;A la hausse;0;69,6
30/12/2016;21:30 - 22:00;Réserve secondaire;A la baisse;80;69,6
30/12/2016;21:30 - 22:00;Réserve rapide;A la hausse;0;45
30/12/2016;21:30 - 22:00;Réserve rapide;A la baisse;89;60,2
30/12/2016;21:30 - 22:00;Réserve complémentaire;A la hausse;0;92,6
30/12/2016;21:30 - 22:00;Réserve complémentaire;A la baisse;0;60,2
30/12/2016;22:00 - 22:30;Réserve primaire;A la hausse;19;69,1
30/12/2016;22:00 - 22:30;Réserve primaire;A la baisse;0;69,1
30/12/2016;22:00 - 22:30;Réserve secondaire;A la hausse;0;69,1
30/12/2016;22:00 - 22:30;Réserve secondaire;A la baisse;316;69,1
30/12/2016;22:00 - 22:30;Réserve rapide;A la hausse;0;45
30/12/2016;22:00 - 22:30;Réserve rapide;A la baisse;89;60,2
30/12/2016;22:00 - 22:30;Réserve complémentaire;A la hausse;0;92,6
30/12/2016;22:00 - 22:30;Réserve complémentaire;A la baisse;0;60,2
30/12/2016;22:30 - 23:00;Réserve primaire;A la hausse;0;69,1
30/12/2016;22:30 - 23:00;Réserve primaire;A la baisse;2;69,1
30/12/2016;22:30 - 23:00;Réserve secondaire;A la hausse;107;69,1
30/12/2016;22:30 - 23:00;Réserve secondaire;A la baisse;0;69,1
